Date,Location,New Cases,New Deaths,New Recovered,Total Deaths,Total Recovered,Total Active Cases,Province,Total Regencies,Total Urban Villages,Total Rural Villages,Population,Scored Probabilities_Aceh,Scored Probabilities_Bali,Scored Probabilities_Banten,Scored Probabilities_Bengkulu,Scored Probabilities_DKI Jakarta,Scored Probabilities_Daerah Istimewa Yogyakarta,Scored Probabilities_Indonesia,Scored Probabilities_Jambi,Scored Probabilities_Jawa Barat,Scored Probabilities_Jawa Tengah,Scored Probabilities_Jawa Timur,Scored Probabilities_Kalimantan Barat,Scored Probabilities_Kalimantan Selatan,Scored Probabilities_Kalimantan Tengah,Scored Probabilities_Kalimantan Timur,Scored Probabilities_Kalimantan Utara,Scored Probabilities_Kepulauan Bangka Belitung,Scored Probabilities_Kepulauan Riau,Scored Probabilities_Lampung,Scored Probabilities_Maluku,Scored Probabilities_Maluku Utara,Scored Probabilities_Nusa Tenggara Barat,Scored Probabilities_Nusa Tenggara Timur,Scored Probabilities_Papua,Scored Probabilities_Papua Barat,Scored Probabilities_Riau,Scored Probabilities_Sulawesi Barat,Scored Probabilities_Sulawesi Selatan,Scored Probabilities_Sulawesi Tengah,Scored Probabilities_Sulawesi Tenggara,Scored Probabilities_Sulawesi Utara,Scored Probabilities_Sumatera Barat,Scored Probabilities_Sumatera Selatan,Scored Probabilities_Sumatera Utara,Scored Labels
2020-04-25,Sumatera Barat,1,1,4,11,45,41,Sumatera Barat,12,230.0,928.0,5519245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sumatera Barat
2020-11-24,Jambi,41,1,8,37,1182,471,Jambi,9,163.0,1399.0,3493357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jambi
2021-02-16,Kalimantan Utara,75,0,0,124,5525,3162,Kalimantan Utara,4,35.0,447.0,648407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kalimantan Utara
2020-11-14,Riau,130,1,51,382,14019,2044,Riau,10,268.0,1591.0,6074100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Riau
2020-09-20,Jawa Barat,423,6,402,317,9866,6578,Jawa Barat,18,645.0,5312.0,45161325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jawa Barat
2020-05-06,Jawa Barat,21,3,8,108,274,1056,Jawa Barat,18,645.0,5312.0,45161325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jawa Barat
2020-11-05,Lampung,38,2,2,88,1181,753,Lampung,13,205.0,2435.0,9095591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lampung
2020-03-26,Sumatera Barat,3,0,0,0,24,-21,Sumatera Barat,12,230.0,928.0,5519245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,Sumatera Barat
2020-12-03,Bali,230,6,103,438,12994,988,Bali,8,80.0,636.0,4216171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bali
2020-10-23,DKI Jakarta,952,21,1093,2140,84674,12345,DKI Jakarta,1,267.0,0.0,10846145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DKI Jakarta
2020-12-23,Kepulauan Bangka Belitung,50,0,5,28,1421,353,Kepulauan Bangka Belitung,6,82.0,309.0,1379767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kepulauan Bangka Belitung
2021-04-23,Maluku Utara,3,0,6,120,4092,190,Maluku Utara,8,118.0,1063.0,1307803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maluku Utara
2020-05-09,Sulawesi Selatan,2,0,9,46,259,405,Sulawesi Selatan,21,792.0,2255.0,9426885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Sulawesi Selatan
2020-05-03,Kalimantan Timur,8,0,0,3,135,23,Kalimantan Timur,7,197.0,841.0,3552191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kalimantan Timur
2020-07-29,Maluku Utara,31,1,17,48,328,1158,Maluku Utara,8,118.0,1063.0,1307803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maluku Utara
2020-04-14,Sulawesi Tengah,0,0,0,3,2,14,Sulawesi Tengah,12,175.0,1842.0,2955567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sulawesi Tengah
2021-06-06,Kepulauan Riau,273,2,9,386,13725,4356,Kepulauan Riau,5,142.0,275.0,1929400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kepulauan Riau
2020-10-29,Lampung,28,3,46,74,1034,649,Lampung,13,205.0,2435.0,9095591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lampung
2021-04-23,Banten,173,2,98,1197,43422,1897,Banten,4,313.0,1238.0,10722374,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Banten
2021-02-21,Sulawesi Utara,42,0,15,487,11431,2896,Sulawesi Utara,11,332.0,1507.0,2641884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Sulawesi Utara
2021-03-03,Papua Barat,47,0,29,127,6888,502,Papua Barat,12,95.0,1742.0,1140701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Papua Barat
2020-12-14,Banten,138,4,146,440,13103,1548,Banten,4,313.0,1238.0,10722374,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Banten
2021-05-03,DKI Jakarta,757,20,687,6711,397513,6929,DKI Jakarta,1,267.0,0.0,10846145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DKI Jakarta
2020-12-03,Aceh,44,0,6,338,6615,1402,Aceh,18,0.0,6497.0,5247257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aceh
2020-06-08,Kalimantan Barat,0,0,3,4,117,89,Kalimantan Barat,12,99.0,2031.0,5422814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kalimantan Barat
2020-12-02,Aceh,10,0,28,338,6609,1364,Aceh,18,0.0,6497.0,5247257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aceh
2020-09-19,Papua Barat,48,0,0,27,862,546,Papua Barat,12,95.0,1742.0,1140701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Papua Barat
2020-04-06,Riau,1,0,0,2,1,9,Riau,10,268.0,1591.0,6074100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Riau
2021-06-14,Kepulauan Bangka Belitung,44,2,124,303,18577,865,Kepulauan Bangka Belitung,6,82.0,309.0,1379767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kepulauan Bangka Belitung
2021-03-08,Daerah Istimewa Yogyakarta,167,6,161,713,23496,4945,Daerah Istimewa Yogyakarta,4,46.0,392.0,3631015,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Daerah Istimewa Yogyakarta
2021-02-14,Bengkulu,18,0,9,144,4449,128,Bengkulu,9,172.0,1341.0,1999539,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bengkulu
2021-01-11,Lampung,135,5,100,355,5088,1905,Lampung,13,205.0,2435.0,9095591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lampung
2020-12-18,Sulawesi Selatan,530,2,114,543,19943,4396,Sulawesi Selatan,21,792.0,2255.0,9426885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Sulawesi Selatan
2021-05-27,Maluku,9,1,7,122,7351,254,Maluku,9,35.0,1198.0,1847097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maluku
2020-05-31,Sulawesi Tengah,2,0,9,4,61,63,Sulawesi Tengah,12,175.0,1842.0,2955567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sulawesi Tengah
2020-12-02,Sulawesi Barat,0,1,5,22,1301,150,Sulawesi Barat,6,73.0,575.0,1559984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sulawesi Barat
2020-09-20,Papua Barat,60,0,50,27,912,556,Papua Barat,12,95.0,1742.0,1140701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Papua Barat
2020-04-26,Banten,0,4,1,60,378,-116,Banten,4,313.0,1238.0,10722374,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Banten
2020-12-26,Bali,96,5,102,494,15499,888,Bali,8,80.0,636.0,4216171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bali
2021-03-10,Papua,181,1,32,183,9660,8352,Papua,28,110.0,5411.0,4340348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Papua
2021-06-07,Kepulauan Riau,151,0,27,386,13752,4480,Kepulauan Riau,5,142.0,275.0,1929400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kepulauan Riau
2020-11-19,Papua Barat,36,4,53,77,4269,437,Papua Barat,12,95.0,1742.0,1140701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Papua Barat
2020-09-19,Kalimantan Selatan,76,2,247,395,8070,1182,Kalimantan Selatan,11,144.0,1864.0,4023049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kalimantan Selatan
2020-10-09,Papua,116,0,0,107,4167,3154,Papua,28,110.0,5411.0,4340348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Papua
2021-06-11,Kalimantan Selatan,34,0,35,1041,33556,636,Kalimantan Selatan,11,144.0,1864.0,4023049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kalimantan Selatan
2021-06-12,Nusa Tenggara Barat,20,1,25,480,9576,2555,Nusa Tenggara Barat,8,145.0,995.0,5270247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nusa Tenggara Barat
2020-11-08,Aceh,26,0,251,291,5999,1392,Aceh,18,0.0,6497.0,5247257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aceh
2020-09-04,Kepulauan Riau,65,0,9,41,606,520,Kepulauan Riau,5,142.0,275.0,1929400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kepulauan Riau
2021-01-01,Kalimantan Timur,299,12,205,757,23129,3489,Kalimantan Timur,7,197.0,841.0,3552191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kalimantan Timur
2021-07-03,Nusa Tenggara Barat,25,0,13,495,11261,1432,Nusa Tenggara Barat,8,145.0,995.0,5270247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nusa Tenggara Barat
2020-10-26,Banten,120,0,86,264,7873,755,Banten,4,313.0,1238.0,10722374,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Banten
2021-02-18,Nusa Tenggara Timur,224,2,197,192,4838,2814,Nusa Tenggara Timur,21,327.0,3026.0,5411321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nusa Tenggara Timur
2021-06-26,Banten,266,4,19,1343,49057,4525,Banten,4,313.0,1238.0,10722374,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Banten
2021-02-17,Banten,335,4,223,824,27743,-564,Banten,4,313.0,1238.0,10722374,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Banten
2020-04-24,Nusa Tenggara Barat,38,0,2,4,23,125,Nusa Tenggara Barat,8,145.0,995.0,5270247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nusa Tenggara Barat
2020-09-26,Nusa Tenggara Timur,6,0,10,6,252,136,Nusa Tenggara Timur,21,327.0,3026.0,5411321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nusa Tenggara Timur
2020-07-06,DKI Jakarta,221,0,374,644,8047,3774,DKI Jakarta,1,267.0,0.0,10846145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DKI Jakarta
2020-06-11,Sumatera Utara,45,3,12,57,205,418,Sumatera Utara,25,693.0,5417.0,14874889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sumatera Utara
2020-10-27,Maluku Utara,1,0,0,74,1928,191,Maluku Utara,8,118.0,1063.0,1307803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maluku Utara
2021-01-04,Papua,36,1,124,150,7623,5533,Papua,28,110.0,5411.0,4340348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Papua
2020-03-23,Maluku Utara,1,0,0,0,0,1,Maluku Utara,8,118.0,1063.0,1307803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maluku Utara
2021-02-06,Nusa Tenggara Barat,22,23,45,309,6047,1295,Nusa Tenggara Barat,8,145.0,995.0,5270247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nusa Tenggara Barat
2020-08-09,Sumatera Utara,25,2,35,225,2071,2523,Sumatera Utara,25,693.0,5417.0,14874889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sumatera Utara
2020-06-01,Kalimantan Timur,2,0,3,5,292,0,Kalimantan Timur,7,197.0,841.0,3552191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kalimantan Timur
2020-10-07,Sulawesi Utara,22,1,51,179,3818,655,Sulawesi Utara,11,332.0,1507.0,2641884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Sulawesi Utara
2021-06-10,Sulawesi Barat,5,0,7,121,5375,102,Sulawesi Barat,6,73.0,575.0,1559984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sulawesi Barat
2021-05-12,Sulawesi Tenggara,7,1,7,215,9982,273,Sulawesi Tenggara,15,377.0,1911.0,2635461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sulawesi Tenggara
